Time,Attacks,Power
1684822863236,0,378.8
1684822863436,0,382.0
1684822863637,0,375.2
1684822863838,0,374.4
1684822864040,0,362.8
1684822864240,0,317.6
1684822864438,0,311.2
1684822864638,0,310.0
1684822864838,0,308.4
1684822865039,0,308.79999999999995
1684822865241,0,308.4
1684822865442,0,308.79999999999995
1684822865642,0,309.2
1684822865842,0,308.79999999999995
1684822866042,0,312.4
1684822866243,0,307.6
1684822866443,0,306.0
1684822866643,0,308.0
1684822866844,0,307.6
1684822867044,0,311.59999999999997
1684822867244,0,307.2
1684822867444,0,306.4
1684822867645,0,306.4
1684822867845,0,308.4
1684822868045,0,309.2
1684822868246,0,321.6
1684822868446,0,377.2
1684822868646,0,377.59999999999997
1684822868846,0,378.8
1684822869047,0,361.6
1684822869247,0,314.0
1684822869447,0,307.2
1684822869648,0,306.79999999999995
1684822869848,0,305.6
1684822870048,0,307.2
1684822870248,0,306.4
1684822870449,0,305.6
1684822870649,0,307.2
1684822870849,0,307.6
1684822871050,0,307.2
1684822871250,0,306.79999999999995
1684822871450,0,306.79999999999995
1684822871650,0,306.4
1684822871851,0,307.2
1684822872051,0,308.0
1684822872251,0,306.4
1684822872451,0,305.2
1684822872652,0,307.2
1684822872852,0,306.0
1684822873052,0,311.59999999999997
1684822873253,0,319.59999999999997
1684822873453,0,376.0
1684822873653,0,377.2
1684822873853,0,379.2
1684822874054,0,360.79999999999995
1684822874254,0,315.2
1684822874454,0,308.0
1684822874654,0,306.79999999999995
1684822874855,0,306.4
1684822875055,0,306.0
1684822875255,0,307.2
1684822875456,0,308.0
1684822875656,0,306.79999999999995
1684822875856,0,306.0
1684822876057,0,304.8
1684822876257,0,310.8
1684822876457,0,317.6
1684822876657,0,342.0
1684822876858,0,359.2
1684822877058,0,325.2
1684822877258,0,310.0
1684822877458,0,308.0
1684822877659,0,306.4
1684822877859,0,306.0
1684822878059,0,306.0
1684822878259,0,317.2
1684822878460,0,374.4
1684822878660,0,375.2
1684822878860,0,377.2
1684822879061,0,371.19999999999993
1684822879261,0,316.79999999999995
1684822879461,0,308.79999999999995
1684822879661,0,307.2
1684822879862,0,306.79999999999995
1684822880062,0,306.4
1684822880262,0,306.0
1684822880462,0,308.0
1684822880663,0,308.0
1684822880863,0,306.79999999999995
1684822881063,0,309.2
1684822881264,0,306.79999999999995
1684822881464,0,307.2
1684822881664,0,307.6
1684822881864,0,306.79999999999995
1684822882065,0,312.8
1684822882265,0,308.0
1684822882465,0,306.79999999999995
1684822882665,0,307.6
1684822882866,0,308.79999999999995
1684822883066,0,307.6
1684822883266,0,317.6
1684822883467,0,376.0
1684822883667,0,376.0
1684822883867,0,378.40000000000003
1684822884067,0,365.2
1684822884268,0,315.6
1684822884468,0,309.2
1684822884668,0,307.2
1684822884868,0,306.4
