Time,Attacks,Power
1684310262600,0,311.59999999999997
1684310262801,0,311.2
1684310263001,0,310.4
1684310263204,0,311.59999999999997
1684310263404,0,311.2
1684310263604,0,311.59999999999997
1684310263805,0,311.59999999999997
1684310264005,0,311.59999999999997
1684310264205,0,312.0
1684310264405,0,310.8
1684310264606,0,312.0
1684310264806,0,311.2
1684310265006,0,311.59999999999997
1684310265206,0,311.2
1684310265407,0,310.8
1684310265606,0,311.59999999999997
1684310265807,0,311.59999999999997
1684310266008,0,311.59999999999997
1684310266208,0,313.2
1684310266408,0,311.2
1684310266608,0,311.2
1684310266809,0,311.2
1684310267009,0,312.4
1684310267209,0,311.59999999999997
1684310267410,0,310.8
1684310267610,0,310.4
1684310267810,0,311.2
1684310268010,0,311.2
1684310268211,0,311.2
1684310268411,0,310.8
1684310268611,0,310.8
1684310268811,0,311.2
1684310269012,0,311.59999999999997
1684310269212,0,311.59999999999997
1684310269412,0,310.8
1684310269613,0,310.4
1684310269813,0,311.2
1684310270013,0,311.59999999999997
1684310270213,0,310.8
1684310270414,0,311.2
1684310270614,0,310.8
1684310270814,0,311.59999999999997
1684310271014,0,318.79999999999995
1684310271215,0,313.59999999999997
1684310271415,0,311.59999999999997
1684310271615,0,310.4
1684310271815,0,311.2
1684310272016,0,311.59999999999997
1684310272216,0,311.59999999999997
1684310272416,0,311.59999999999997
1684310272616,0,310.0
1684310272817,0,311.59999999999997
1684310273017,0,312.4
1684310273217,0,311.59999999999997
1684310273418,0,311.59999999999997
1684310273618,0,311.59999999999997
1684310273818,0,312.0
1684310274018,0,311.2
1684310274219,0,311.59999999999997
1684310274419,0,311.59999999999997
1684310274619,0,311.2
1684310274820,0,311.2
1684310275020,0,311.59999999999997
1684310275220,0,311.59999999999997
1684310275419,0,310.4
1684310275621,0,311.59999999999997
1684310275821,0,310.8
1684310276021,0,310.8
1684310276221,0,312.4
1684310276422,0,312.0
1684310276622,0,311.59999999999997
1684310276822,0,310.8
1684310277023,0,312.0
1684310277222,0,311.2
1684310277423,0,311.59999999999997
1684310277623,0,310.4
1684310277824,0,311.59999999999997
1684310278024,0,311.59999999999997
1684310278224,0,311.2
1684310278424,0,311.59999999999997
1684310278625,0,311.59999999999997
1684310278825,0,311.2
1684310279025,0,311.59999999999997
1684310279226,0,311.59999999999997
1684310279426,0,311.59999999999997
1684310279626,0,311.59999999999997
1684310279826,0,310.8
1684310280027,0,311.59999999999997
1684310280227,0,312.8
1684310280427,0,311.2
1684310280627,0,311.59999999999997
1684310280828,0,311.2
1684310281028,0,322.0
1684310281228,0,313.2
1684310281429,0,311.59999999999997
1684310281629,0,312.0
1684310281829,0,310.8
1684310282029,0,311.2
1684310282230,0,310.4
1684310282430,0,311.2
1684310282630,0,310.8
1684310282831,0,311.2
1684310283031,0,310.4
1684310283231,0,311.2
1684310283431,0,313.2
1684310283632,0,311.59999999999997
1684310283832,0,311.2
1684310284032,0,310.4
1684310284233,0,311.59999999999997
1684310284433,0,311.59999999999997
1684310284633,0,310.8
1684310284833,0,310.4
1684310285034,0,310.8
1684310285234,0,311.59999999999997
1684310285434,0,311.2
1684310285634,0,311.2
1684310285835,0,310.8
1684310286035,0,317.2
1684310286235,0,312.0
1684310286436,0,312.8
1684310286636,0,312.4
1684310286836,0,311.2
1684310287037,0,311.59999999999997
1684310287237,0,311.59999999999997
1684310287437,0,312.0
1684310287637,0,310.4
1684310287838,0,310.4
1684310288038,0,311.2
1684310288238,0,311.2
1684310288438,0,312.0
1684310288639,0,310.4
1684310288839,0,310.4
1684310289039,0,310.4
1684310289240,0,311.2
1684310289440,0,311.2
1684310289640,0,311.2
1684310289840,0,311.2
1684310290041,0,310.8
1684310290241,0,311.2
1684310290441,0,311.2
1684310290641,0,313.59999999999997
1684310290842,0,311.2
1684310291042,0,311.2
1684310291242,0,311.59999999999997
1684310291443,0,311.59999999999997
1684310291643,0,311.59999999999997
1684310291843,0,311.2
1684310292043,0,311.2
1684310292244,0,311.59999999999997
1684310292444,0,311.59999999999997
1684310292644,0,310.4
1684310292844,0,311.59999999999997
1684310293045,0,311.2
1684310293245,0,311.2
1684310293445,0,311.59999999999997
1684310293646,0,311.59999999999997
1684310293846,0,311.59999999999997
1684310294046,0,310.8
1684310294246,0,311.59999999999997
1684310294447,0,311.59999999999997
1684310294647,0,311.59999999999997
1684310294847,0,311.2
1684310295048,0,311.2
1684310295248,0,311.59999999999997
1684310295448,0,310.8
1684310295648,0,310.8
1684310295849,0,311.59999999999997
1684310296049,0,310.8
1684310296249,0,311.59999999999997
1684310296449,0,311.2
1684310296650,0,311.59999999999997
1684310296850,0,312.0
1684310297050,0,312.0
1684310297251,0,311.59999999999997
1684310297451,0,310.8
1684310297651,0,311.2
1684310297851,0,311.59999999999997
1684310298052,0,312.4
1684310298252,0,312.0
1684310298452,0,310.8
1684310298653,0,311.2
1684310298853,0,310.8
1684310299053,0,312.0
1684310299253,0,311.59999999999997
1684310299454,0,310.8
1684310299654,0,311.59999999999997
1684310299854,0,311.2
1684310300054,0,311.59999999999997
1684310300255,0,311.59999999999997
1684310300455,0,310.4
1684310300655,0,311.2
1684310300856,0,311.2
1684310301056,0,317.6
1684310301256,0,312.8
1684310301456,0,312.0
1684310301657,0,311.59999999999997
1684310301857,0,310.8
1684310302057,0,311.59999999999997
1684310302258,0,311.59999999999997
1684310302458,0,311.2
1684310302658,0,311.59999999999997
1684310302858,0,311.2
1684310303059,0,312.0
1684310303259,0,311.2
1684310303459,0,312.4
1684310303660,0,310.8
1684310303860,0,311.59999999999997
1684310304060,0,311.2
1684310304260,0,312.0
1684310304461,0,312.8
1684310304661,0,310.8
1684310304861,0,311.59999999999997
1684310305061,0,311.59999999999997
1684310305262,0,311.59999999999997
1684310305462,0,310.4
1684310305662,0,310.4
1684310305863,0,310.8
1684310306063,0,311.59999999999997
1684310306263,0,312.0
1684310306463,0,312.4
1684310306664,0,311.2
1684310306864,0,310.4
1684310307064,0,311.59999999999997
1684310307265,0,311.59999999999997
1684310307465,0,312.4
1684310307665,0,311.59999999999997
1684310307865,0,310.8
1684310308066,0,311.59999999999997
1684310308266,0,311.59999999999997
1684310308466,0,311.2
1684310308667,0,310.8
1684310308867,0,311.59999999999997
1684310309067,0,311.59999999999997
1684310309267,0,311.2
1684310309468,0,311.59999999999997
1684310309668,0,313.2
1684310309868,0,311.2
1684310310068,0,311.59999999999997
1684310310269,0,312.0
1684310310469,0,310.8
1684310310669,0,313.2
1684310310870,0,310.8
1684310311070,0,310.8
1684310311270,0,310.8
1684310311471,0,312.4
1684310311671,0,312.8
1684310311871,0,311.2
1684310312071,0,311.59999999999997
1684310312272,0,311.59999999999997
1684310312472,0,311.59999999999997
1684310312672,0,310.8
1684310312872,0,311.59999999999997
1684310313073,0,310.8
1684310313273,0,310.8
1684310313473,0,311.59999999999997
1684310313674,0,311.2
1684310313874,0,311.2
1684310314074,0,311.59999999999997
1684310314274,0,312.0
1684310314475,0,310.8
1684310314675,0,310.4
1684310314875,0,311.59999999999997
1684310315076,0,310.8
1684310315276,0,310.4
1684310315476,0,310.8
1684310315676,0,311.59999999999997
1684310315877,0,311.59999999999997
1684310316077,0,317.2
1684310316277,0,312.4
1684310316478,0,312.0
1684310316678,0,310.8
1684310316878,0,310.4
1684310317079,0,311.59999999999997
1684310317279,0,312.0
1684310317479,0,311.59999999999997
1684310317679,0,311.59999999999997
1684310317880,0,312.0
1684310318080,0,312.0
1684310318280,0,312.0
1684310318480,0,311.2
1684310318681,0,312.8
1684310318881,0,310.8
1684310319081,0,311.59999999999997
1684310319282,0,310.8
1684310319482,0,310.8
1684310319682,0,312.0
1684310319882,0,311.2
1684310320083,0,312.4
1684310320283,0,311.59999999999997
1684310320483,0,311.2
1684310320684,0,310.4
1684310320884,0,310.4
1684310321084,0,311.59999999999997
1684310321285,0,312.4
1684310321485,0,310.8
1684310321685,0,310.8
1684310321885,0,312.4
1684310322086,0,311.59999999999997
1684310322286,0,311.59999999999997
1684310322486,0,310.8
1684310322687,0,311.2
1684310322889,0,311.59999999999997
1684310323087,0,313.2
1684310323288,0,311.59999999999997
1684310323488,0,311.59999999999997
1684310323688,0,311.59999999999997
1684310323888,0,311.59999999999997
1684310324089,0,310.8
1684310324289,0,311.59999999999997
1684310324489,0,311.59999999999997
1684310324689,0,311.59999999999997
1684310324890,0,311.2
1684310325090,0,312.4
1684310325290,0,310.8
1684310325491,0,310.8
1684310325691,0,310.4
1684310325891,0,310.8
1684310326091,0,311.2
1684310326292,0,312.0
1684310326492,0,312.0
1684310326692,0,311.59999999999997
1684310326893,0,311.2
1684310327093,0,312.0
1684310327293,0,312.0
1684310327493,0,311.59999999999997
1684310327694,0,310.8
1684310327894,0,310.8
1684310328094,0,311.59999999999997
1684310328294,0,311.59999999999997
1684310328495,0,312.0
1684310328695,0,311.2
1684310328895,0,311.2
1684310329096,0,312.8
1684310329296,0,312.0
1684310329496,0,311.59999999999997
1684310329696,0,310.8
1684310329897,0,311.2
1684310330097,0,310.8
1684310330297,0,310.8
1684310330498,0,311.2
1684310330698,0,311.59999999999997
1684310330898,0,310.8
1684310331098,0,314.4
1684310331299,0,310.8
1684310331499,0,312.0
1684310331699,0,311.2
1684310331899,0,311.2
1684310332100,0,310.8
1684310332300,0,311.59999999999997
1684310332500,0,313.2
1684310332701,0,311.59999999999997
1684310332901,0,310.4
1684310333101,0,311.59999999999997
1684310333301,0,311.2
1684310333502,0,312.8
1684310333702,0,312.4
1684310333902,0,310.4
1684310334103,0,311.59999999999997
1684310334303,0,311.59999999999997
1684310334503,0,311.59999999999997
1684310334703,0,312.0
1684310334904,0,310.8
1684310335104,0,312.0
1684310335304,0,311.2
1684310335505,0,310.8
1684310335705,0,311.2
1684310335905,0,311.2
1684310336105,0,311.2
1684310336306,0,311.59999999999997
1684310336506,0,312.0
1684310336706,0,311.59999999999997
1684310336907,0,310.8
1684310337107,0,311.2
1684310337307,0,311.2
1684310337507,0,311.2
1684310337708,0,312.0
1684310337908,0,311.2
1684310338108,0,310.8
1684310338308,0,312.0
1684310338509,0,311.59999999999997
1684310338709,0,312.0
1684310338909,0,311.2
1684310339110,0,311.59999999999997
1684310339310,0,311.2
1684310339510,0,313.2
1684310339710,0,311.2
1684310339911,0,311.2
1684310340111,0,312.0
1684310340311,0,312.0
1684310340512,0,310.8
1684310340712,0,311.59999999999997
1684310340913,0,310.8
1684310341114,0,315.6
1684310341314,0,311.59999999999997
1684310341514,0,312.0
1684310341714,0,311.59999999999997
1684310341915,0,311.2
1684310342115,0,311.2
1684310342315,0,311.59999999999997
1684310342516,0,311.59999999999997
1684310342716,0,311.59999999999997
1684310342916,0,312.4
1684310343116,0,311.2
1684310343317,0,311.59999999999997
1684310343517,0,311.59999999999997
1684310343717,0,312.0
1684310343917,0,312.0
1684310344118,0,312.0
1684310344318,0,312.0
1684310344518,0,312.4
1684310344719,0,311.59999999999997
1684310344919,0,312.0
1684310345119,0,311.59999999999997
1684310345319,0,310.8
1684310345520,0,310.8
1684310345719,0,310.4
1684310345920,0,311.59999999999997
1684310346121,0,315.2
1684310346321,0,312.4
1684310346521,0,311.59999999999997
1684310346721,0,311.2
1684310346922,0,310.8
1684310347122,0,311.59999999999997
1684310347322,0,310.8
1684310347523,0,311.59999999999997
1684310347723,0,311.2
1684310347923,0,310.4
1684310348123,0,312.4
1684310348324,0,311.59999999999997
1684310348524,0,312.0
1684310348724,0,312.0
1684310348925,0,310.8
1684310349125,0,312.0
1684310349325,0,310.8
1684310349525,0,311.59999999999997
1684310349726,0,311.2
1684310349926,0,312.8
1684310350126,0,311.59999999999997
1684310350326,0,312.4
1684310350527,0,310.8
1684310350727,0,311.59999999999997
1684310350927,0,311.2
1684310351128,0,311.2
1684310351328,0,312.4
1684310351528,0,311.59999999999997
1684310351728,0,312.0
1684310351929,0,311.2
1684310352129,0,310.8
1684310352329,0,312.4
1684310352529,0,311.59999999999997
1684310352730,0,311.2
1684310352930,0,310.8
1684310353130,0,312.0
1684310353331,0,311.59999999999997
1684310353531,0,312.0
1684310353731,0,311.2
1684310353931,0,311.2
1684310354132,0,311.59999999999997
1684310354332,0,312.0
1684310354532,0,311.2
1684310354732,0,311.2
1684310354933,0,310.8
1684310355133,0,310.4
1684310355333,0,311.59999999999997
1684310355534,0,310.8
1684310355733,0,310.8
1684310355934,0,311.2
1684310356134,0,311.59999999999997
1684310356335,0,312.0
1684310356535,0,312.0
1684310356735,0,311.59999999999997
1684310356936,0,310.8
1684310357136,0,311.59999999999997
1684310357336,0,311.59999999999997
1684310357536,0,312.8
1684310357737,0,311.59999999999997
1684310357937,0,310.8
1684310358137,0,311.59999999999997
1684310358337,0,311.2
1684310358538,0,312.8
1684310358738,0,311.59999999999997
1684310358938,0,310.8
1684310359139,0,311.2
1684310359339,0,311.2
1684310359539,0,313.2
1684310359739,0,310.8
1684310359940,0,310.8
1684310360140,0,311.59999999999997
1684310360340,0,312.8
1684310360541,0,310.8
1684310360741,0,311.59999999999997
1684310360941,0,324.8
1684310361141,0,312.8
1684310361342,0,312.0
1684310361542,0,312.0
1684310361742,0,312.0
1684310361943,0,311.2
1684310362143,0,311.59999999999997
1684310362343,0,311.59999999999997
1684310362543,0,312.0
1684310362744,0,312.4
1684310362944,0,310.8
1684310363144,0,310.8
1684310363344,0,311.2
1684310363545,0,312.0
1684310363745,0,313.2
1684310363945,0,311.2
1684310364146,0,311.59999999999997
1684310364346,0,311.2
1684310364546,0,311.2
1684310364746,0,312.4
1684310364947,0,311.59999999999997
1684310365147,0,310.8
1684310365347,0,310.8
1684310365550,0,311.59999999999997
1684310365751,0,310.4
1684310365950,0,310.8
1684310366151,0,310.8
1684310366351,0,310.8
1684310366552,0,310.4
1684310366752,0,312.4
1684310366952,0,310.8
1684310367152,0,310.8
1684310367353,0,310.4
1684310367553,0,310.4
1684310367753,0,311.2
1684310367953,0,312.4
1684310368154,0,311.59999999999997
1684310368354,0,310.4
1684310368554,0,312.0
1684310368755,0,310.8
1684310368955,0,312.0
1684310369155,0,311.2
1684310369355,0,310.8
1684310369556,0,312.0
1684310369756,0,310.8
1684310369956,0,311.59999999999997
1684310370156,0,312.0
1684310370357,0,310.8
1684310370557,0,310.4
1684310370757,0,312.4
1684310370958,0,310.4
1684310371158,0,312.0
1684310371358,0,311.2
1684310371558,0,312.0
1684310371759,0,311.59999999999997
1684310371959,0,310.8
1684310372159,0,311.59999999999997
1684310372359,0,310.4
1684310372560,0,311.59999999999997
1684310372760,0,312.0
1684310372960,0,311.59999999999997
1684310373161,0,312.4
1684310373361,0,311.2
1684310373561,0,312.0
1684310373761,0,310.8
1684310373962,0,312.4
1684310374162,0,312.4
1684310374362,0,312.0
1684310374562,0,311.59999999999997
1684310374763,0,311.2
1684310374963,0,311.59999999999997
1684310375163,0,312.8
1684310375364,0,310.8
1684310375565,0,310.8
1684310375764,0,312.0
1684310375964,0,327.2
1684310376165,0,314.0
1684310376365,0,312.4
1684310376565,0,312.0
1684310376766,0,311.2
1684310376966,0,311.59999999999997
1684310377166,0,311.59999999999997
1684310377366,0,311.2
1684310377567,0,311.59999999999997
1684310377767,0,311.2
1684310377967,0,313.59999999999997
1684310378167,0,311.59999999999997
1684310378368,0,312.0
1684310378568,0,311.59999999999997
1684310378768,0,311.59999999999997
1684310378969,0,311.59999999999997
1684310379169,0,311.2
1684310379369,0,311.2
1684310379569,0,310.4
1684310379770,0,311.59999999999997
1684310379970,0,310.8
1684310380170,0,311.59999999999997
1684310380370,0,312.0
1684310380571,0,310.8
1684310380771,0,311.59999999999997
1684310380971,0,310.4
1684310381172,0,312.0
1684310381372,0,312.0
1684310381572,0,312.0
1684310381772,0,312.0
1684310381973,0,312.0
1684310382173,0,311.59999999999997
1684310382373,0,312.0
1684310382573,0,312.0
1684310382774,0,310.4
1684310382974,0,311.59999999999997
1684310383174,0,311.2
1684310383375,0,310.8
1684310383575,0,312.4
1684310383775,0,311.59999999999997
1684310383975,0,312.0
1684310384176,0,311.2
1684310384376,0,312.8
1684310384576,0,312.0
1684310384776,0,311.59999999999997
1684310384977,0,312.0
1684310385177,0,311.2
1684310385377,0,311.2
1684310385577,0,310.8
1684310385777,0,312.0
1684310385978,0,310.4
1684310386178,0,311.59999999999997
1684310386379,0,310.8
1684310386579,0,311.59999999999997
1684310386779,0,311.59999999999997
1684310386979,0,312.0
1684310387180,0,311.59999999999997
1684310387380,0,310.8
1684310387580,0,312.4
1684310387781,0,311.59999999999997
1684310387981,0,311.59999999999997
1684310388181,0,311.2
1684310388381,0,314.8
1684310388582,0,313.2
1684310388782,0,312.0
1684310388982,0,311.59999999999997
1684310389182,0,310.8
1684310389383,0,311.2
1684310389583,0,311.59999999999997
1684310389783,0,312.8
1684310389984,0,311.2
1684310390184,0,311.59999999999997
1684310390384,0,311.59999999999997
1684310390584,0,310.8
1684310390785,0,313.2
1684310390985,0,321.19999999999993
1684310391185,0,313.59999999999997
1684310391385,0,311.2
1684310391586,0,312.4
1684310391786,0,311.59999999999997
1684310391986,0,311.59999999999997
1684310392187,0,311.2
1684310392387,0,311.59999999999997
1684310392587,0,311.59999999999997
1684310392787,0,312.0
1684310392988,0,311.2
1684310393188,0,311.59999999999997
1684310393388,0,311.2
1684310393588,0,311.59999999999997
1684310393789,0,312.0
1684310393989,0,311.59999999999997
1684310394189,0,311.59999999999997
1684310394390,0,312.0
1684310394590,0,310.4
1684310394790,0,312.8
1684310394990,0,312.4
1684310395191,0,311.2
1684310395391,0,311.2
1684310395591,0,311.2
1684310395790,0,312.0
1684310395992,0,310.4
1684310396191,0,310.4
1684310396392,0,311.59999999999997
1684310396593,0,312.0
1684310396793,0,311.2
1684310396993,0,312.4
1684310397194,0,311.2
1684310397394,0,311.2
1684310397594,0,311.2
1684310397794,0,311.59999999999997
1684310397994,0,313.2
1684310398195,0,311.2
1684310398395,0,311.59999999999997
1684310398595,0,311.59999999999997
1684310398796,0,312.8
1684310398996,0,312.8
1684310399196,0,311.2
1684310399396,0,310.8
1684310399597,0,311.59999999999997
1684310399797,0,312.0
1684310399997,0,311.59999999999997
1684310400197,0,312.4
1684310400398,0,312.0
1684310400598,0,311.2
1684310400798,0,311.59999999999997
1684310400999,0,310.4
1684310401199,0,314.4
1684310401399,0,312.4
1684310401599,0,313.2
1684310401800,0,312.4
1684310402000,0,312.0
1684310402200,0,312.8
1684310402401,0,313.2
1684310402601,0,311.59999999999997
1684310402801,0,314.0
1684310403001,0,314.8
1684310403202,0,313.59999999999997
1684310403402,0,312.4
1684310403602,0,312.4
1684310403802,0,313.2
1684310404003,0,312.8
1684310404203,0,312.4
1684310404403,0,312.8
1684310404604,0,311.59999999999997
1684310404804,0,313.59999999999997
1684310405004,0,312.8
1684310405204,0,312.0
1684310405405,0,312.4
1684310405605,0,312.0
1684310405804,0,312.4
1684310406005,0,319.2
1684310406206,0,313.2
1684310406406,0,313.2
1684310406606,0,312.4
1684310406807,0,310.8
1684310407007,0,312.4
1684310407207,0,310.8
1684310407407,0,311.2
1684310407608,0,311.2
1684310407808,0,311.2
1684310408008,0,311.59999999999997
1684310408208,0,311.59999999999997
1684310408409,0,312.4
1684310408609,0,312.4
1684310408809,0,311.59999999999997
1684310409010,0,311.59999999999997
1684310409210,0,312.4
1684310409410,0,310.8
1684310409610,0,311.2
1684310409811,0,311.2
1684310410011,0,312.0
1684310410211,0,312.4
1684310410412,0,312.4
1684310410612,0,312.0
1684310410812,0,312.0
1684310411012,0,311.2
1684310411213,0,311.2
1684310411413,0,311.59999999999997
1684310411613,0,312.8
1684310411813,0,312.4
1684310412014,0,311.2
1684310412214,0,310.8
1684310412414,0,312.4
1684310412615,0,311.2
1684310412815,0,312.4
1684310413015,0,311.59999999999997
1684310413215,0,311.2
1684310413416,0,312.0
1684310413616,0,312.0
1684310413816,0,312.4
1684310414016,0,311.2
1684310414217,0,311.2
1684310414417,0,312.8
1684310414617,0,312.4
1684310414818,0,312.4
1684310415018,0,312.4
1684310415218,0,312.0
1684310415418,0,312.0
1684310415619,0,312.0
1684310415818,0,312.8
1684310416019,0,311.59999999999997
1684310416219,0,312.0
1684310416420,0,313.59999999999997
1684310416620,0,312.8
1684310416820,0,312.4
1684310417021,0,313.59999999999997
1684310417221,0,312.0
1684310417421,0,311.59999999999997
1684310417621,0,311.2
1684310417822,0,312.0
1684310418022,0,312.0
1684310418222,0,312.4
1684310418422,0,311.2
1684310418623,0,312.0
1684310418823,0,312.4
1684310419023,0,312.0
1684310419223,0,311.2
1684310419424,0,310.8
1684310419624,0,313.2
1684310419824,0,312.4
1684310420025,0,312.8
1684310420225,0,311.2
1684310420425,0,310.8
1684310420625,0,312.0
1684310420826,0,310.8
1684310421026,0,320.0
1684310421226,0,312.4
1684310421427,0,312.0
1684310421627,0,312.4
1684310421827,0,310.8
1684310422027,0,312.4
1684310422228,0,312.0
1684310422428,0,312.4
1684310422628,0,311.2
1684310422828,0,310.8
1684310423029,0,313.59999999999997
1684310423229,0,311.2
1684310423429,0,312.0
1684310423630,0,312.4
1684310423830,0,312.0
1684310424030,0,313.59999999999997
1684310424230,0,312.0
1684310424431,0,312.8
1684310424631,0,312.4
1684310424831,0,312.4
1684310425031,0,312.8
1684310425232,0,312.0
1684310425432,0,312.0
1684310425632,0,312.0
1684310425832,0,312.0
1684310426033,0,311.2
1684310426233,0,318.4
1684310426433,0,313.2
1684310426634,0,312.0
1684310426834,0,312.0
1684310427034,0,313.2
1684310427235,0,311.59999999999997
1684310427435,0,312.0
1684310427635,0,310.8
1684310427835,0,312.4
1684310428036,0,312.4
1684310428236,0,312.4
1684310428436,0,312.4
1684310428636,0,312.0
1684310428837,0,312.4
1684310429037,0,312.0
1684310429237,0,311.59999999999997
1684310429438,0,312.0
1684310429638,0,311.2
1684310429838,0,312.4
1684310430038,0,312.8
1684310430239,0,311.59999999999997
1684310430439,0,312.0
1684310430639,0,312.0
1684310430840,0,312.4
1684310431040,0,312.4
1684310431240,0,318.0
1684310431440,0,313.2
1684310431641,0,312.0
1684310431841,0,312.4
1684310432041,0,312.8
1684310432241,0,312.0
1684310432442,0,312.4
1684310432642,0,311.2
1684310432842,0,312.0
1684310433043,0,312.8
1684310433243,0,312.8
1684310433443,0,312.0
1684310433643,0,312.0
1684310433844,0,312.4
1684310434044,0,312.8
1684310434244,0,312.8
1684310434444,0,312.4
1684310434645,0,311.59999999999997
1684310434845,0,313.2
1684310435045,0,312.4
1684310435246,0,312.4
1684310435446,0,312.0
1684310435646,0,311.59999999999997
1684310435845,0,311.59999999999997
1684310436047,0,316.79999999999995
1684310436247,0,316.0
1684310436447,0,312.4
1684310436647,0,311.2
1684310436848,0,311.59999999999997
1684310437048,0,311.59999999999997
1684310437248,0,315.6
1684310437449,0,312.0
1684310437649,0,311.59999999999997
1684310437849,0,311.59999999999997
1684310438049,0,310.8
1684310438250,0,311.59999999999997
